Label,Text
0,prognostic value elastic lamina stain stage iii objective analyze difference preoperative radiological postoperative pathological stage crc explore feasibility elastic lamina invasion eli prognostic marker stage iii total consecutive underwent radical surgery r resection stage iii hospital china medical university january december clinicopathological feature include radiological stage elastic lamina stain analyze prognostic significance stage iii total stage iii meet criterion complete data available include median follow period survivor month follow period experience recurrence radical resection year free survival dfs rate consistency preoperative radiological postoperative pathological staging poor p lt accuracy stage diagnosis stage stage b stage dfs rate eli significantly low eli p pt
0,risk relate death people past rate second primary malignancy spm gradually increase yet risk death primary v spm still well understood investigate survival spm past prior risk factor spm death population base surveillance epidemiology end result seer database identify prior main cohort include malignancy subsequent scc second cohort include prior pcc spm third cohort propensity score match pair subject identify second cohort prior prostate breast high risk develop compare also different prior different survival rate furthermore except prior vs subject die due complications ratio death prior death low stage high stage respectively addition specific survival cs os rate significantly low subject spm pcc
0,target inhibition prognosis relate lipid metabolism gene include cyp enhances immunotherapeutic response lipid metabolic reprogramming show potential impact tumor immune microenvironment associate response immunotherapy therefore aim develop lipid metabolism relate prognostic risk score lmrisk provide new biomarkers combination therapy strategy immunotherapy differentially express lipid metabolism relate gene lmgs include cytochrome p cyp screen construct lmrisk tcga cohort lmrisk validate three geo datasets difference immune cell infiltration immunotherapy response lmrisk subgroup investigate via bioinformatic result comfirmed vitro coculture cell peripheral blood mononuclear cell human tissue microarray multiplex immunofluorescence staining mouse xenograft model six lmgs include cyp aloxe fabp lrp slco ppargc select establish lmrisk
0,tumor size origin determine antitumor activity cisplatin fluorouracil modulation leucovorin murine carcinoma fluorouracil fura one effective agent effect target enzyme thymidylate synthase modulate leucovorin lv cisplatin cddp tumor size differentiation tumor characteristic influence therapeutic efficacy therefore relationship tumor size cutoff point mm antitumor activity fura modulation lv murine tumor double time tumor measure mm long antitumor effect fura large tumor decrease could modulate lv addition three subtypes b identify characterize tumor induce weight loss activity response chemotherapy histological feature mice bear lose weight result tumor growth cause weight loss whereas mouse b tumor remain within initial weight tolerate least time tumor load mice
0,consumption red meat process meat incidence systematic review meta prospective red meat process meat consumption hypothesize increase risk evidence inconsistent perform systematic review meta prospective summarize evidence association consumption red meat unprocessed process meat total red process meat incidence various type search medline embase database december use random effect meta calculate pooled relative risk rr confidence interval ci high versus low category red meat process meat total red processed meat consumption relation incidence various identify publish article red meat consumption significantly associate great risk breast rr ci endometrial rr ci rr ci rr ci rr ci rr ci carcinoma rr ci process meat
0,important management splenic flexure strict central lymph node dissection adequate resection margin qualify optimal lymph node ln dissection surgical management splenic flexure sfcc still remain controversial evaluate distribution ln metastasis sfcc aim clarify detailed distribution ln metastasis long term outcome sfcc retrospective enrol curative colectomy primary transverse descend pathological stage ii iii single high volume center april december eligible divide three group sfcc sfcc group n proximal transverse ptcc group n distal descend ddcc group n lns classify horizontal pericolic vertical intermediate main node intermediate main ln station number define accord japanese society classification distribution ln metastasis long term outcome compare sfcc group
0,genetic association functional implication tlr r polymorphism risk remain major health concern worldwide genetic factor play crucial role development toll like receptor tlrs implicate various role well understood aim identify functional polymorphism promoter utr region tlrs evaluate association susceptibility conduct case control involve healthy control chinese population genotyping polymorphism tlr tlr tlr tlr perform use pcr rflp taqman mgb probe use logistic regression evaluate association tlrs polymorphism susceptibility understand biological implication tlr rs polymorphism conduct functional assay include luciferase reporter assay electrophoretic mobility shift assay emsa result demonstrate g allele tlr r polymorphism significantly associate decreased risk ci stratify show tlr r ag
0,aga induces sub g cell cycle arrest apoptosis human cell p independent p dependent pathway despite advancement chemotherapeutic drug still life threaten worldwide due drug resistance therefore urgently need develop novel drug therapy aga combination traditional chinese medicine antler extract ganoderma lucidum g antrodia camphorata contain lot biomolecules like polysaccharide fatty acid triterpenoids know exert anti oxidative anti inflammatory anti microbial anti tumor activity oral investigate aga anti proliferative anti metastatic apoptotic activity explore anti activity cell underlying mechanism vitro perform determine antiproliferative activity aga mtt colony formation assay wound heal transwell migration assay use evaluate metastasis flow cytometry protein expression use investigate
0,translationally control tumour protein tctp induce early human tumour contributes resistance hct cell fu oxaliplatin translationally control tumour protein tctp anti apoptotic protein frequently overexpressed high level often associate poor outcome tctp may involve protect cell cytotoxic action anti drug early increase tctp level human crc regulation tctp expression hct cell response anti drug fu oxaliplatin use immunohistochemistry assess tctp level surgical sample adenoma adenocarcinoma compare normal tissue also regulation tctp hct cell response fu oxaliplatin western blot tctp mrna level assess rt qpcr use mtor kinase inhibitor demonstrate mtor dependent translational regulation tctp condition employ real time cell rtca system mt assay
0,swedish family database update application relevance swedish family database use almost year familial risk common site present paper describe main feature version vi database assemble update include swede bear later offspring biological parent total million individual case retrieve swedish registry include million first multiple primary situ tumour compare previous version decease offspring diagnosis lack parental information show one application database familial risk adenocarcinoma defined age group anatomic site specific analyse familial standardized incidence ratio sir determine offspring parent sibling diagnose novel find show risk sibling high offspring affected parent excess risk limit particularly right sided sir age match population parent probands sibling probands
0,transcriptome base protein network identify new therapeutic target occurrence increase worldwide make third frequent although many therapeutic option available quite efficient early stage survival strongly decrease spread organ identification molecular marker likely help understand course eventually uncover novel gene target drug compare gene expression set human sample normal mucosa focus gene select pathway apoptosis cholesterol metabolism lipoprotein signal drug metabolism wnt beta catenin deregulation mrna level largely match protein lead u build silico protein network start mrna level identify key protein central network activity among analyzed gene report link include sfrp igf adh b myc il whose encoded protein interacting protein even distinct
0,overexpression peptide deformylase breast human mitochondrial peptide deformylase pdf propose novel therapeutic target however little know expression regulation human tissue purpose characterize expression pattern pdf cancerous tissue identify mechanism regulate expression mrna expression level pdf methionine aminopeptidase map enzyme involve related pathway pdf determine use tissue panel contain cdna various type breast kidney ovarian prostate human cell line protein level pdf also determine via western blot cell treat inhibitor erk akt mtor signaling pathway resulting effect pdf map mrna level determine qpcr cell line finally effect pdf inhibitor actinonin proliferation breast prostate cell line determine use cyquant assay pdf map mrna level elevate
0,gaba induce sleep deprivation promote proliferation migration tumor mir p endogenous pathway exosome pathway research indicate long term sleep deprivation lead immune dysfunction participate occurance progression tumor however relationship sleep deprivation remain unclear explore specific mechanism sleep deprivation promote proliferation migration focus neurotransmitter gaba chronic sleep deprivation mouse model use investigate effect sleep disorder tumor detect neurotransmitter level peripheral blood mouse use elisa cck assay colony formation assay wound heal assay transwell assay perform investigate effect gaba cell immunofluorescence show distribution macrophage metastatic tissue isolate exosomes gaba induced culture medium explore effect gaba induce cell macrophage gain loss function experiment luciferase report immunohistochemistry
0,wdr support cell promote methylation h k suppress dna damage kmt mll protein commonly overexpressed mutate show support maintenance protein responsible methylating histone lysine promote transcription dna synthesis however inactive outside multi protein complex require wdr wdr implicate role compass complex interaction myc however role wdr yet elucidate wdr expression evaluate use rt qpcr western blot cell viability colony forming assay utilize evaluate effect wdr depletion inhibition cell downstream effect wdr depletion inhibition observe western blot wdr overexpressed tumor cell line mrna protein level wdr depletion reduces cell viability hct lovo rko hct sw sw cell inhibition wdr kmt mll interaction use oicr
0,reciprocal feedback cell schwann cell promote proliferation metastasis research indicate emergence schwann cell around premalignant lesion might early indicator promote onset tumorigenesis present explore communication cell schwann cell immunofluorescence conduct examine differential distribution schwann cell within tissue normal tissue cck assay colony formation assay wound heal assay transwell assay perform investigate interaction cell schwann cell exosomes derive cell isolate far explore effect cell schwann cell gain loss function experiment luciferase reporter assay chromatin immunoprecipitation assay immunohistochemistry assay perform reveal cross talk cell schwann cell furthermore cell co culture schwann cell transplant nude mouse evaluate effect tumor proliferation metastasis vivo clinicopathological characteristic indicate schwann
0,butyrate inhibits pro proliferative mir diminish c myc induce mir cluster transcription human cell compromise butyrate production result low dietary fiber alter gut microbiota may promote neoplasia previous report indicate action mediate part altered level mirnas include suppressed expression oncogenic mir cluster seek identify mechanism underlie effect butyrate mir level measure archived human adjacent normal specimen microarray quantitative rt pcr qpcr effect butyrate histone deacetylase inhibitor suberoylanilide hydroxamic acid saha valproic acid primary pri mir precursor mature mir analyze hct ht human cell use qpcr effect butyrate saha valproic acid protein level c myc drosha p measure hct cell use immunoblotting regulation c
0,four case laparoscopic colectomy persistent descend mesocolon persistent descend mesocolon pdm congenital anomaly associate failure fixation descend lateral abdominal wall laparoscopic colectomy notice extensive adhesion distinctive anatomy vessel case pdm therefore necessary sufficient knowledge pdm appropriately treat surgery case year old man underwent laparoscopic intersphincteric resection preoperative barium enema reveal locate right side abdomen enhanced computed tomography ct show common trunk left colic artery lca first artery branch inferior mesenteric artery ima case year old man underwent laparoscopic sigmoidectomy laparoscopic distal gastrectomy synchronously show descend run splenic flexure medial caudal side enhanced ct show distance lca marginal artery cm case year old man
0,serum metabolic signature inform relationship healthy lifestyle risk strongly influence lifestyle factor sociodemographic factor like sex socioeconomic position sep might modulate relationship lifestyle risk metabolomics offer potential uncover biological mechanism link lifestyle lifestyle untargeted metabolomic data available nested case control within european prospective investigation nutrition epic include case control match age sex centre blood collection time serum sample analyze use liquid chromatography mass spectrometry healthy lifestyle index hli score derive smoke habit alcohol intake body mass index bmi physical activity diet penalised regression apply control derive metabolic signature hli lifestyle component association lifestyle factor metabolic signature risk estimate conditional logistic regression model overall
0,transcription factor expression predictor prognosis machine learn practice one leading cause death usa around world molecular level character gene expression level mutation may provide profound information precision apart pathological indicator transcription factor function critical regulator aspect cell life transcription factor base biomarkers prognosis still rare necessary implement innovative process select transcription factor variable evaluate prognostic prediction power combine cox ph model random forest algorithm pick five top rank transcription factor build prediction model use cox ph regression use kaplan meier validate predictive model four independent publicly available datasets gse gse gse gse geo database consist five transcription factor base predictive model prognosis develop
0,family history risk italy subject family history crc increased risk crc quantification risk different population possible difference risk accord localization association family history crc risk still open issue therefore analyse data multicentric case control conduct six italian area incident case case control admit acute condition network hospital case unconditional logistic regression model include term gender age centre year education number sibling use estimate odds ratios crc accord various aspect history crc first degree relatives family history crc confidence interval ci ci significantly associate family history bone kidney significantly associate family history lymphoma high risk subject family history exclude family history crc proband age
0,steep increase healthcare seek behaviour last month diagnosis background timely recognition relate symptom essential reduce time diagnosis aim investigate primary healthcare use precede diagnosis method cohort link primary care data diagnose primary period select match free control gender birth year gp practice follow period primary healthcare use among case diagnosis compare matched free control mean monthly number gp consultation newly prescribe medication assess year index date diagnosis date case result stratify site proximal distal result total case could match four free control n mean monthly number gp consultation stable year among free control statistical significant increase see among case last month diagnosis proximal
0,elastin key factor tumor development crc common leading cause death worldwide extracellular matrix ecm protein regulate tumor growth development crc elastin eln component ecm protein involve tumor microenvironment however role eln crc remains unclear analyze eln gene expression tumor crc adjacent non tumor tissue healthy control two exist microarray datasets eln protein measure human normal cell epithelial cell tumor development assess epithelial cell culture medium without eln peptide plate coat eln recombinant protein control plate coat pbs find eln gene expression increase tumor crc compare adjacent non tumor tissue healthy control eln protein increase cell compare normal epithelial cell transform growth factor beta
0,transcriptome wide profile identifies associate transcript potential rna methyl modifier n methyladenosine prevalent crucial rna methylation modification play significant role various biological pathological process dysregulation link initiation progression metastasis several type include transcriptome indeed provide insight dysregulated coding non cod rna reveal mechanism modification determine post transcriptional pre translational regulation use merip sequence aim explain distribution modification across alter gene expression association level different cell line quantify correlate expression modifier writer reader eraser result show global level associate mettl ythdf ythdc perform epi transcriptome profiling cell line use methylated rna immunoprecipitation merip sequence differential methylation reveal region among cell line finding indicate rna
0,body mass index evaluation modifying effect estrogen united state objective association body mass index bmi report different men woman prior literature examine estrogen influence difference method use data incident population base case n control n evaluate estrogen modify association bmi risk result woman estrogen negative postmenopausal woman take hormone replacement therapy hrt increase risk regardless indicator estrogen status use e estrogen negative compare estrogen positive woman define either premenopausal postmenopausal woman use hrt ci recent exposure estrogen compare current hrt use within past year ci postmenopausal woman currently use hrt compare postmenopausal woman take hrt ci bmi kg associate increase risk among woman
0,ceramide target xiap ciap sensitize metastatic breast cell apoptosis induction suppress tumor progression ceramide bioeffector mediate various cellular process include apoptosis however mechanism underlie ceramide function apoptosis apparently cell type dependent well understood aim identify molecular target ceramide metastatic human breast cell determine efficacy ceramide analog suppression breast metastasis activity mechanism underlie ceramide cytotoxic agent sensitizer fa mediate apoptosis analyze human cell line establish primary metastatic breast efficacy ceramide analog lcl suppression metastasis examine preclinical mouse tumor model exposure human carcinoma cell ceramide analog lcl result apoptosis dose dependent manner interestingly sublethal dose lcl increase c ceramide content overcame tumor cell resistance fas
0,left novel high risk factor postoperative recurrence stage ii clear whether stage ii risk factor recurrence thus purpose identify risk factor postoperative recurrence stage ii retrospectively analyze data undergone radical surgery stage ii pathological feature characteristic include age sex family history body mass index tumor diameter gross type tumor infiltration degree tumor grade perineural invasion vascular invasion lymphatic invasion pathologic examination lymph node number preoperative carcinoembryonic assay cea level compare without recurrence finally prediction left right analyze mean age year year respectively total treat laparoscopically respectively median follow period month month respectively forty four recurrence occur group preoperative serum cea level infiltration significantly
0,mir suppress proliferation migration invasion cell inhibit sdad micrornas mirnas play important role growth metastasis know one set mirnas dysregulated cell mechanism role development still largely unknown focus role mir cell human tissue adjacent non tumor tissue collect diagnose pathological examination addition human cell line lovo caco sw sw hct normal mucosa cell line ncm include quantitative rt pcr use detect mir level tissue cell line sw hct mir artificially overexpressed suppress cell viability proliferation measure use mtt colony formation assay apoptosis detect via annexin v pi staining flow cytometry transwell technique apply detect migration invasion cell epithelial mesenchymal transition emt evaluate detect
0,transverse suitable laparoscopic resection large randomized trial report laparoscopic versus open surgery exclude transverse lesion undertake review experience surgery curable transverse database laparoscopic resection perform april september review procedure stage iv mid low total colectomies exclude intent treat basis outcome surgery transverse lesion tc compare outcome segmental resection lesion oc total tc resect compare oc tc similar oc age gender weight body mass index bmi stage equivalent tc stage stage ii stage iii oc stage stage ii stage iii p tumor size tc underwent transverse colectomies extend right hemicolectomies extend leave hemicolectomy oc underwent right hemicolectomies leave hemicolectomies colectomies anterior resection difference conversion
0,mucin mucin binding protein mucin high molecular weight epithelial glycoprotein high content clustered oligosaccharide glycosidically link tandem repeat peptide rich threonine serine proline two structurally functionally distinct class mucin secrete gel forming mucin muc muc ac muc b muc transmembrane mucin muc muc muc b muc muc muc although product muc gene fit well either class muc muc muc muc muc muc muc mucin detect immunologically increase expression correlate bad prognosis expression muc secrete gel forming mucin generally decrease adenocarcinoma preserve mucinous carcinoma distinct subtype associate microsatellite instability another secrete gel form mucin muc ac product normal mucosa absent normal frequently present adenoma
0,biomarker correlation network carcinoma tumor anatomic location carcinoma evolve multitude molecular event include somatic mutation epigenetic alteration aberrant protein expression influence host immune reaction one way interrogate complex carcinogenic process interaction aberrant event model biomarker correlation network network integrate multidimensional tumor biomarker data identify key molecular event pathway central underlying biological process due embryological physiological microbial difference proximal distal distinct set molecular pathological signature give difference hypothesize biomarker correlation network might vary tumor location perform network biomarkers include major mutational event microsatellite instability msi epigenetic feature protein expression status immune reaction use data case case proximal case distal match age sex edge define
0,right leave side specificity molecular mechanism tumorigenesis progression give difference embryonic origin vascular nervous supply microbiotic burden main physiological function left right tumor location increasingly suggest dictate tumor behavior affect pathology progression prognosis right side arise ascend flexure transverse leave side arise splenic flexure descending contrast prior report attempt delineate program tumorigenesis independently side four hundred eleven sample extract genome atlas coad cohort base conservative sample inclusion criterion side independently analyze respect respective normal tissue level transcription post transcription mirna control methylation stage specific stage agnostic manner result indicate suppression enzyme involve various stage carcinogen breakdown include cyp c cyp f gsta ugt
0,physical activity risk men woman examine association self report occupational recreational physical activity subsequent risk population base cohort norway mean follow time year male year female observe male female respectively among male female attend screening physical activity level equivalent walk bicycle least four hour week leisure time associate decreased risk among female compare sedentary group rr ci reduce risk particularly mark proximal rr ci effect observe occupational physical activity alone probably due narrow range self report physical activity work among female however combine occupational recreational physical activity observe inverse dose response effect increase total activity significantly reduce risk p trend among male year
0,nk cell dependent killing carcinoma cell mediate natural cytotoxicity receptor ncrs stimulate parvovirus infection target cell investigate immune system function malignancy crucial develop novel therapeutic strategy natural killer nk cell important component innate immune system play vital role immune defense tumor virus infected cell poor survival rate make particularly important develop novel therapeutic strategy oncolytic virus addition lysing tumor cell may potential augment antitumor immune response present investigate role nk cell parvovirus h pv modulate nk cell mediate immune response carcinoma human nk cell isolate blood healthy donor cytotoxicity antibody mediated inhibition nk cell measure chromium release assay phenotypic assessment dendritic cell facs
0,n acetyltransferase nat gene polymorphism n acetyltransferase nat metabolize arylamines hydrazine moeities find many therapeutic drug chemical carcinogens gene encode nat polymorphic thus result rapid slow acetylator phenotypes acetylator status may therefore predispose drug induce toxicity risk bladder indeed demonstrate positive association nat rapid acetylator phenotype result inconsistent role nat acetylation status likewise unclear rapid slow acetylator genotype associate investigate three genetic variation c c c g p r q c g p g e nat gene know result slow acetylator phenotype use validated pcr rflp assay genotyped healthy unrelated caucasian control subject genetic variation recent meta nat unlike also undertake systematic review
0,ovatodiolide suppresses tumorigenesis prevents polarization tumor associate macrophage yap oncogenic pathways increased expression yes associate protein yap show promote tumorigenesis many type include however role yap promote tumorigenesis remain unclear demonstrate yap expression associate tumor associate macrophage polarization generation stem like cell yap downregulation gene silencing phytochemical ovatodiolide suppress tumorigenesis also prevent tam polarization human monocytic cell thp cell line hct dld co culture mimic interaction tumor microenvironment polarization thp cell examine use flow cytometry q pcr technique inhibition yap signaling achieve gene silence technique ovatodiolide molecular consequence yap inhibition demonstrate via colony formation migration sphere formation assay fu ovatodiolide use drug combination
0,plasmodium infection suppress growth inhibit proliferation promote apoptosis associate disrupt mitochondrial biogenesis mitophagy mouse common tumor poor prognosis thus new therapeutic strategy urgently need antitumor effect plasmodium infection report murine model clear whether anti effect investigate anti effect plasmodium infection related mechanism use mouse model experimental model establish intraperitoneal injection plasmodium yoelii xnl infect erythrocyte mouse size tumor observe dynamically mouse expression ki detect immunohistochemistry use analyze tumor cell proliferation apoptosis assess terminal deoxynucleotidyl transferase tdt dutp nick end tunel stain expression apoptosis related protein include bax bcl caspase cleave caspase detect western blot immunohistochemistry respectively transmission electron microscopy tem use observe ultrastructural
0,partial purification organ specific neoantigens human breast affinity chromatography human tumour specific gamma globulin organ specific neoantigens ta shed tumour metastatic breast filter urine partially purify combination physicochemical method affinity chromatography ta activity isolated material monitor block tube lai assay urinary protein precipitate saturated ammonium sulphate albumin remove affinity chromatography blue sepharose cl b affinity column human igg prepare serum whose leucocyte lai breast extract anti breast ta affinity column bound ta urine metastatic breast metastatic ta urine metastatic bind anti ta affinity column sds page reveal isolates without ta activity compose mostly urinary protein bind nonspecifically human igg affinity column affinity column
0,feasibility two laparoscopic surgery perform surgeon single day although proportion laparoscopic colectomies lcs increase feasibility surgeon perform two lcs single day remain unknown conduct clarify feasibility practice evaluate short term long term outcomes retrospective enrol pathological stage iii undergo lc shizuoka center divide two group base timing surgery surgeon first group n comprise undergo lc first surgery day surgeon second group n comprise undergo lc second lc day surgeon propensity score matching perform balance baseline characteristic first second group short term long term outcome two group compare propensity score match significant difference incidence postoperative complication clavien dindo classification grade ii high first second
0,fabp promote invasion metastasis regulate fatty acid transport prognosis poor metastasis mechanism especially adipocytes relate yet clear purpose determine effect fatty acid bind protein fabp transporter lipid progression distribution lipid fabp test tissue adjacent normal tissue relationship also verify vitro experiment cellular invasion migration proliferation perform detect impact fabp biological behavior positive result check vivo meanwhile regulatory role fabp energy lipid metabolism evaluate level triglyceride atp ldh glycerol nefa last go kegg base fabp overexpressed cell perform akt pathway epithelial mesenchymal transition emt related protein determine western blot high accumulation lipid strong fabp transcription observe tissue incubate adipose tissue extract overexpressed fabp cell
0,effect marital insurance status survival elderly stage b seer base background largely implicate elderly age year prognosis diagnose b stage vastly poor marital insurance status consider important prognostic factor various type however factor influence elderly stage b remain explore aim uncover role marital insurance status survival elderly stage b method retrieve data diagnose stage b surveillance epidemiology end result seer database clinicopathological feature overall survival specific survival cs base marital insurance status respectively result sum stage b complete information seer enrol cs non marry group poor compare marry group cs uninsured group poor insured group medicaid group however os comparable uninsured group medicaid
0,crack code screen overview focus current emerge screen method crc common affect major cause relate mortality complicate interaction environmental genetic factor age diet gut microbiota obesity chronic inflammation familial predisposition appear contribute pathophysiology multidisciplinary strategy necessary effective care crc include early detection screen surgical resection chemotherapy radiation therapy target medicine slow progression crc various stage give u physicians leverage chance promptly adequately screen give good chance life multiple trial conduct find good best screening modality exist emerge screen test broadly divide blood base stool base direct imaging base screening test colonoscopy gold standard however numerous emerge screening test change face screen review aim
