序号,label,cleaned_text,label_encoded
27,Liver_Cancer,albumin alkaline phosphatase ratio independent prognostic indicator combined cholangiocarcinoma background clinical significance albumin alkaline phosphatase ratio aapr discussed cholangiocarcinoma cc aim study clarify prognostic value aapr patients combined cholangiocarcinoma chcc cca methods total patients pathologically diagnosed allen type c chcc cca institution retrospectively enrolled randomly divided training n cohort validation n cohort prognostic value aapr evaluated validated aapr based nomogram constructed prediction performance assessed results identified optimal threshold value aapr x tile software training cohort median overall survival os,1
28,Liver_Cancer,significance expression shp stem cell objective study expression shp stem cells significance stem cells regulation clarify molecular mechanism shp regulating stem cells explore feasibility therapeutic target biomarkers individualized treatment methods real time pcr used detect expression shp chemotherapy resistant cells xenografts addition expression shp detected real time pcr technique stem cell enriched cells using variety sorting techniques interfering shp cell line used define possible regulation mechanism shp stem cells western blot method results vivo experiments showed shp expression increased,1
29,Liver_Cancer,inducible models transgenic zebrafish investigate biology primary one prevalent deadly incidence continues increase treatment response remains poor thus depth understanding events necessary develop effective therapies animal models powerful tools reach goal past decade laboratory established multiple oncogene transgenic zebrafish lines robustly induced develop histological transcriptomic molecular analyses validate use transgenic zebrafish experimental models review provide comprehensive summary findings inducible zebrafish models initiation oncogene addiction microenvironment gender disparity cachexia drug screening others induced oncogene expression causes rapid change microenvironment inflammatory,1
30,Liver_Cancer,worse outcome sorafenib therapy associated ascites child pugh score advanced background aim outcomes sorafenib therapy patients advanced impaired function remain unresolved although child pugh cp classification widely used patient categorization heterogeneity within given cp class makes outcomes less predictable aim investigate prognostic significance cp score elements outcome sorafenib patients advanced impaired function methods consecutive patients advanced center january december reviewed medical records patients received sorafenib monotherapy results median duration sorafenib months range median follow months range disease control rates,1
31,Liver_Cancer,family history increases risk incidence year prospective cohort study qidong china objective evaluate whether first degree family history plays role incidence prospective evaluation patient cohort qidong china year period methods may hepatitis b surface antigen hbsag carriers hbsag negadve controls qidong city enrolled participation prospective cohort study ending november follow carried every months evaluations included serum assays measure concentrations alpha fetoprotein afp hbsag alanine aminotransferase alt well abdominal ultrasound assess disease relationship baseline study entry information patients first degree,1
32,Liver_Cancer,upregulation gtpbp promotes proliferation cells research background public health issue worldwide ranks second related mortality rates worldwide china mortality rate ranks second among types five year survival rate five year survival rate surgery exceed recurrence rate surgery high therefore research occurrence progression mechanism still urgent research method explore expression gtpbp patients gepia oncomine ualcan databases relationship gtpbp gene expression overall survival patients explored kaplan meier plotter database string database protein interacting gtpbp found subsequently expression gtpbp gene mrna level,1
33,Liver_Cancer,morc novel oncogene upregulated contributes proliferation metastasis chemoresistance microrchidia morc important dna damage repair lipogenesis however clinical functional role morc remains fully elucidated aim present study clarify role morc expression profile analysis immunohistochemical staining reverse transcription quantitative polymerase chain reaction analysis western blot analysis performed evaluate levels morc patient specimens cell lines subsequently expression morc suppressed increased cells effects morc cancerous transformation cells examined vitro vivo morc upregulated tissues upregulation associated certain clinicopathologic features patients morc knockdown caused marked,1
34,Liver_Cancer,integrated single cell bulk sequencing analysis identifies reactive cxcr cd cells predictor immune infiltration immunotherapy outcomes abstracttext label background nlmcategory unassigned various immune cell types microenvironment tme identified important parameters associated prognosis responsiveness immunotherapy however various factors influence immune cell infiltration remains incompletely understood hence investigated single cell multi omics landscape immune infiltration particularly key gene cell subsets influence immune infiltration thus potentially linking immunotherapy response immune cell infiltration abstracttext abstracttext label methods nlmcategory unassigned grouped patients according immune,1
35,Liver_Cancer,expressions hif kiss patients correlation analysis objective study expressions hypoxia inducible factor hif metastasis suppressor gene kiss patients analyze correlation hif kiss patients methods normal tissues tissues hospital selected expressions hif kiss normal tissues tissues detected via immunofluorescence assay mrna expressions hif kiss normal tissues tissues detected via reverse transcription polymerase chain reaction rt pcr protein expressions hif kiss normal tissues tissues detected via western blotting differences hif kiss expressions normal tissues tissues analyzed using spss statistical software results,1
36,Liver_Cancer,inhibition autophagy macrophage promotes il mediated progression via inflammasome accumulation self recruitment complex changeable microenvironment despite emerging evidence focusing autophagy process within immune cells function regulatory mechanism macrophage autophagy progression remains unclear results multiplex immunohistochemistry rna sequencing identified reduced levels autophagy macrophages microenvironment associated poor prognosis increased microvascular metastasis patients specifically suppressed macrophage autophagy initiation regulation mtor ulk phosphorylation ser knockdown autophagy related proteins inhibit autophagy significantly boosted metastatic potential mechanistically accumulation nlrp inflammasome mediated autophagy inhibition promoted cleavage,1
37,Liver_Cancer,impact lymph node dissection prognosis patients intrahepatic cholangiocarcinoma jats p jats bold e jats bold jats p jats p jats bold background jats bold intrahepatic cholangiocarcinoma icc makes radical resection sole potential cure lymph node metastasis key prognostic factor however routine lymph node dissection necessity debated clinical evidence role impact icc limited study explores routine lymph node dissection effects focusing non metastatic lymph node removal jats bold methods jats bold analyzed clinical prognostic data icc patients underwent resection excluding,1
38,Liver_Cancer,platelet lymphocyte ratio predicts response survival patients undergoing immunotherapies abstracttext label background nlmcategory background lymphocyte related factors associated survival outcome different types nevertheless association lymphocytes related factors response immunotherapy remains unclear abstracttext abstracttext label methods nlmcategory methods retrospective study eligible participants included patients unresectable advanced underwent immunotherapy first line treatment radiological assessment response adhered recist specific modified recist mrecist criteria univariate multivariate logistic analyses employed analyze clinical factors associated response kaplan meier survivial analysis employed compare progression free survival,1
39,Liver_Cancer,disease burden thyroid chinese population objective analyze disease burden chinese population methods data global burden diseases gbd used analyze disease burden china main outcome measurements would include mortality disability adjusted life years daly gbd global standard population used reference population calculate age standardized rate related changes percentage calculated analyze changing patterns disease burden china results total people died crude death rate china number deaths due secondary hepatitis b accounting number deaths due secondary hepatitis c accounting daly due appeared,1
40,Liver_Cancer,cordycepin mediates pyroptosis upregulation txnip synergizes anti pd l immunotherapy abstracttext label background nlmcategory background immune checkpoint inhibitors effective treatments however therapeutic efficacy often limited development drug resistance therefore investigating new combination therapeutics involving immune checkpoint inhibitors critical improving patient prognosis study investigated therapeutic effect cordycepin cor synergistic effect anti programmed cell death ligand anti pd l immunotherapy abstracttext abstracttext label methods nlmcategory methods selected cell lines investigate effects cor growth using vivo vitro experiments performed rna sequencing mhcc,1
41,Liver_Cancer,surgical treatment primary report cases objective summarize experience surgical treatment primary methods clinical data surgically managed cases primary january december hepatobiliary center first affiliated hospital nanjing medical university retrospectively analyzed life table method used calculate survival rate postoperative recurrence rate log rank test used compare survival process different groups cox regression model used multivariate analysis addition cases detailed follow data selected survival analysis among patients treated hepatectomy males females age years range years among patients treated transplantation males females,1
42,Liver_Cancer,predictive value neutrophil lymphocyte ratio recurrent repeat hepatectomy salvage transplantation abstracttext label backgrounds aims nlmcategory objective prevalent type primary characterized high rate recurrence study aims compare efficacy safety repeat hepatectomy rh salvage transplantation slt recurrent rhcc explores predictive value neutrophil lymphocyte ratio nlr neutrophil extracellular traps nets abstracttext abstracttext label methods nlmcategory methods study consecutive patients receiving rh n slt n rhcc within university california san francisco ucsf criteria recruited propensity score matching psm disease free survival dfs overall,1
43,Liver_Cancer,demethylation mir upregulates expression membrane palmitoylated proteins promotes apoptosis cells background common main cause related deaths worldwide sixth common world although mir palmitoyl membrane palmitoylated protein mpp reportedly involved various cell processes precise roles still unclear aim investigate expression micro rna mir methylation mir promoter expression mpp cells related mechanisms methods together cases tissues cases adjacent tissues collected methylation degree mir promoter paracancerous tissue cells normal cells expression levels mir mpp samples detected demethylation cells transfection cells mir mimetic,1
44,Liver_Cancer,supplementary material burden trends primary caused specific etiologies global regional national age sex level results global burden disease study b background b one leading causes related deaths worldwide primary causes include hepatitis b virus hbv hepatitis c virus hcv alcohol consumption nonalcoholic fatty disease factors b aims b objective study evaluate global sex age region country etiology related burden well trends caused different etiologies b methods b causes including global regional national incidence mortality etiology collected global burden disease,1
45,Liver_Cancer,mir inhibits biological behavior human cells regulating srpk although treatment made great progress mechanism occurrence completely clear mir plays important regulatory role tumorigenesis development including survival proliferation migration invasion however role regulatory mechanism mir rarely reported analyzed mir expression tissue samples cell lines qrt pcr expression mir measured qrt pcr mir mimic sh mir transfection cck clonogenic assays used detect proliferation cells cell scratch invasion assays used detect migration invasion rna seq used detect difference rna expression cells srpk,1
46,Liver_Cancer,research mechanism gastrodin treatment based network pharmacology jats p objective remains major cause mortality rising incidence worldwide gastrodin bioactive compound gastrodia elata shown anti potential study applied bioinformatics analyses identify specific pharmacological targets gastrodin examining roles methods data normal tissue gastrodin retrieved multiple databases including genecards herb tcmsp datasets analyzed using venny interactivenn metascape integrative analysis visualization metascape used enrichment analysis protein protein interaction ppi network construction gene ontology go kyoto encyclopedia genes genomes kegg pathways cytoscape facilitated detailed,1
47,Liver_Cancer,laparoscopic versus open left hemihepatectomy propensity score matching analysis abstracttext label background nlmcategory background despite increasing application laparoscopic hepatectomy lh laparoscopic left hemihepatectomy llh remains relatively rare surgery comparison perioperative oncological outcomes llh open left hemihepatectomy olh lacking abstracttext abstracttext label methods nlmcategory methods total patients underwent either llh olh january november enrolled retrospective observational study propensity score matching psm performed llh olh groups abstracttext abstracttext label results nlmcategory results patients llh group smaller size p earlier tnm staging,1
48,Liver_Cancer,lrp mutations promote progression resistance anti pd therapy recurrent abstracttext label background aims nlmcategory objective recurrence major factor limiting long term survival cause deaths patients however molecular characterization potential therapeutic targets recurrent remain mostly unknown abstracttext abstracttext label approach results nlmcategory results performed whole exome sequencing matched primary recurrent tumors combined data whole genome sequencing results paired samples previous study sanger sequencing used identify low density lipoprotein receptor related protein lrp coding exons additional patients recurrent identified lrp somatic,1
49,Liver_Cancer,shogaol suppresses progression via inactivation wnt formula see text catenin signaling regulating tlr gastrointestinal high lethality prognosis remains poor compounds derived natural products confirmed alleviate progression various diseases including additionally shogaol reported induce apoptosis cells however mechanism shogaol regulates apoptosis cells remains unclear investigate function shogaol rt qpcr western blotting used detect expression tlr foxo cells respectively od value cells measured using mtt assay flow cytometry used measure cell apoptosis shogaol inhibited growth cells tlr wnt formula see text,1
50,Liver_Cancer,metastatic human models nude mice cell line metastatic potential metastatic human model needed studies mechanism intervention metastatic recurrence using orthotopic implantation histologically intact tissues surgical specimens patient like metastatic model human nude mice lci low metastatic model human nude mice lci established mice transplanted lci tumors exhibited extremely high metastatic ability including spontaneous metastasis lungs lymph nodes peritoneal seeding remarkable difference also found expression invasiveness related genes growth factors lci lci tumors pai increased gradually following progression lci model,1
51,Liver_Cancer,abstract overexpression potential oncogenic micrornas defines new molecular subclass jats title abstract jats title jats p background common form third cause related death worldwide incidence increasing mainly due hepatitis c virus hcv infection molecular classification still lacking micrornas mirnas small non coding rna involved pathogenesis expression profiling represents powerful tool classify jats p jats p objectives provide mirna based molecular classification investigate function potential oncogenic mirnas models jats p jats p methods expression mirnas analyzed hcv related hccs using,1
52,Liver_Cancer,trends major risk factors korea republic korea hereafter korea one countries high incidence great difference incidence male female investigated sex specific trends three major risk factors hepatitis b virus hbv infection hepatitis c virus hcv infection alcoholic incidence obtained registration statistics national center korea hepatitis b surface antigen hbsag seropositivity based data korea national health nutrition examination survey disease statistics health insurance review assessment service korea used evaluate trends hcv infection alcoholic prevalence risk factors compared incidence males three,1
53,Liver_Cancer,epidemic characteristics spatiotemporal pattern etiologic factors burden china retrospective analysis title abstract title p background rising prevalence obesity increasing alcohol consumption advances hepatitis virus treatment epidemiology gradually changes however impact changes burden china remains unclear study aimed assess temporal trends burden across whole country province level administrative regions contributions various etiologies china methods age standardized incidence death rate evaluated according sex age etiology using data global burden disease study related age standardized rates province level administrative regions china obtained,1
54,Liver_Cancer,inflamed non inflamed classes revised immunogenomic classification abstracttext label objective previously reported characterisation immune contexture described immune specific class aim delineate immunogenomic classification incorporate features explain responses resistance immunotherapy abstracttext abstracttext label design performed rna whole exome sequencing cell receptor tcr sequencing multiplex immunofluorescence immunohistochemistry novel cohort patients validated results cohorts comprising patients abstracttext abstracttext label results integrative analysis led define inflamed class includes previously reported immune subclass new immune like subclass high interferon signalling cytolytic activity expression immune,1
55,Liver_Cancer,sqstm p intrahepatic cholangiocarcinoma promotes progression via epithelial mesenchymal transition mitochondrial function maintenance abstracttext label background sqstm p selective autophagy receptor regulates multiple signaling pathways participating initiation progression tumors metastasis still main cause intrahepatic cholangiocarcinoma icc associated mortality hence study aimed explore mechanism p promoting progression icc abstracttext abstracttext label methods western blotting immunohistochemical analyses conducted detect expression level protein p icc tissues correlation prognosis subsequently loss function experiments vitro vivo performed define role p icc cell proliferation invasion,1
56,Liver_Cancer,comparison transarterial chemoembolization radiofrequency ablation unresectable barcelona clinic stage propensity score matching background aim radiofrequency ablation rfa recommended one standard treatments early high risk locations unfit rfa transarterial chemoembolization tace served alternative option settings define role tace early retrospectively compared efficacies tace rfa patients unresectable barcelona clinic bclc stage materials methods treatment naive patients unresectable bclc stage underwent tace rfa recruited patients underwent tace patients underwent rfa included final analysis using propensity model correct selection bias patients selected treatment,1
57,Liver_Cancer,prediction using machine learning enhancing early detection survival analysis jats p still one lethal world consistently increasing rates united states caused rising rates obesity rates hepatitis infection disease associated alcohol early detection crucial improving patient survival typically found advanced stages dismal survival rates treatment choices overall objective study create test machine learning models diagnosis survival prediction research focused machine learning u health system using patient data different demographic clinical backgrounds dataset study rich patient dataset collected great care support,1
58,Liver_Cancer,inflammatory pseudotumor associated disease report two cases review literature two cases inflammatory pseudotumor ipt associated gastrointestinal tract reported addition etiological correlation ipt abscesses patients discussed first patient year old woman underwent distal gastrectomy partial hepatectomy diagnosis stomach metastasis second patient year old man undergone surgery rectal years previously underwent partial hepatectomy diagnosis metastasis rectal gastric papillary limited mucosa rectal moderately differentiated limited subserosa resected first case measured cm cm second cut surface showed masses well circumscribed divided lobules fibrous,1
59,Liver_Cancer,combined application preoperative serum cea ca ca levels metastasis colorectal objective study application value preoperative serum cea ca ca prediction metastasis colorectal methods total patients colorectal underwent surgery hospital chinese academy medical sciences january january enrolled study among patients colorectal metastases included observation group case matched patients colorectal without metastases included control group preoperative serum carcinoembryonic antigen cea carbohydrate antigen ca carbohydrate antigen ca measured patients univariate multivariate analysis markers used alone combination study results results univariate multivariate analysis,1
60,Liver_Cancer,laparoscopic vs open resection malignancies involving segment short term outcomes learning curve analysis using propensity score matching abstracttext label background nlmcategory background many studies demonstrated feasibility laparoscopic resection llr however short term outcomes malignancies located involving couinaud segment appraised compared open resection olr addition impact llr learning curve surgical outcomes sites remains unclear abstracttext abstracttext label methods nlmcategory methods single institution retrospective study included patients underwent resection malignancies involving segment propensity score matching balanced llr n olr n cohorts,1
61,Liver_Cancer,prognostic significance microrna updated meta analysis jats sec jats title background jats title jats p recently microrna found abnormally expressed however clinical value summarised meta analysis aimed assess prognostic significance mir jats p jats sec jats sec jats title material methods jats title jats p pubmed science direct web science scopus ovid medline embase google scholar cochrane library cnki cbm vip wanfang databases searched eligible articles endpoints included overall survival progression free survival recurrence free survival metastasis free survival,1
62,Liver_Cancer,optimal time response evaluation effectiveness hypofractionated proton beam therapy inoperable recurrent tae hyun kim joong park bo hyun kim dae yong kim sung ho moon sang soo kim ju hee lee sang myung woo young hwan koh woo jin lee chang min kim center research institute hospital national center goyang korea authors contributed equally work correspondence tae hyun kim email k onco naver com keywords response proton beam therapy received june accepted november published december abstract objective evaluate optimal,1
63,Liver_Cancer,e enhances lenvatinib antitumor activity preclinical models human abstracttext label purpose nlmcategory unassigned aberrant activation catenin ctnnb occurs carcinomas associated immune evasion limited response immunotherapy however remains undruggable target study studied antitumor antiangiogenic activity combining e oral protein protein interaction inhibitor targeting creb binding protein cbp catenin lenvatinib elucidated novel mechanism action e boosts antitumor response abstracttext abstracttext label experimental design nlmcategory unassigned generated genetically engineered ctnnb mutant murine model randomized animals receive vehicle e lenvatinib combination n arm,1
64,Liver_Cancer,application circulating dna prediction surveillance recurrence transplantation pilot study jats p e jats p jats p background emerging data suggest circulating dna ctdna could detect minimal residual disease mrd reflect recurrence radical resection however reported ctdna measurements based hotspot mutations predictive value transplantation lt still undetermined conducted pilot study investigate ctdna fingerprint detection marker mrd patients undergoing lt methods enrolled patients monitored ctdna changes along course treatment pre post operation serial sampling peripheral blood patents treated lt ctdna variations,1
65,Liver_Cancer,abo blood groups prospective results hbsag cohort study objective association abo blood group risk unclear although studies reported positive results study examined relationship abo blood group hepatitis b surface antigen hbsag positive individuals design high risk population based cohort study setting study started closed number observed person years obtained abo blood group participants study included individuals positive hbsag including men aged women aged outcome measures frequencies abo group cohort population patients calculated respectively test used compare differences relative risk,1
