序号,label,cleaned_text,label_encoded
11,Thyroid_Cancer,novel coronavirus sarscov found cause highly contagious disease characterized pneumonia disease covid quickly spread around globe escalating global pandemic review discuss virological immunological imaging approaches harnessed covid diagnosis research covid shares many clinical characteristics respiratory illnessesaccurate early detection infection pivotal controlling outbreak enables case identification isolation contact tracing summarize available literature current laboratory pointofcare diagnostics highlight strengths limitations describe emerging diagnostic approaches horizonwe also discuss various research techniques used evaluate host immunity laboratoryconfirmed patients additionally pathological imaging tissue samples,4
12,Thyroid_Cancer,cabozantinib oral multikinase inhibitor whose targets include vascular endothelial growth factor receptors met tam family kinases tyro axl mer cabozantinib approved patients advanced hepatocellular previously treated sorafenib based improved overall survival progressionfree survival relative placebo phase iii celestial study celestial common adverse events aes experienced patients receiving cabozantinib included palmarplantar erythrodysesthesia fatigue gastrointestinalrelated events hypertension aes significantly impact treatment tolerability patient quality life however aes effectively managed supportive care dose modifications celestial half patients receiving cabozantinib required dose reduction,4
13,Thyroid_Cancer,despite several efforts development effective vaccine covid may take much longer timetraditionalnatural medicine already experienced humans could earlier solution considering researchteam experience using nanoclays highaffinity material metastasis melanoma treatment andbone regeneration propose use nanoclays preventiontreatment covid owing highaffinity nanoclays would capture viruses latter get engaged human hace studymolecularlevel simulations modeling interaction coronavirus spike hace proteins wereperformed without nanoclays results showed high level affinitycohesiveness among sarscov spike nanoclays compared one former hace premise nanoclays since already used drug carriers could,4
14,Thyroid_Cancer,purpose review recognize elements predict person aging faster slower interventionwe arrange slow process permits prevent delay progression multimorbidity disabilityrecent findings aging complex process leads changes systems body functions theperson however aging develops different rates different people chronological age always consistent withbiological agesummary gerontologists focused finding best theory able explain aging also identifying one moremarkers able describe aging processes biomarkers necessary better define agingrelated pathologies manage multimorbidity improve quality life aim paper review recent evidence onaging biomarkers clusters related personalization,4
15,Thyroid_Cancer,neurologic manifestations systemic disease lapides section editorneurologic manifestationsof systemic disease sleepdisorderseric davis md chintan ramani mbbs mark quigg md msc address division pulmonary critical care department medicine university ofvirginia charlottesville va usaemail emd bvirginiaedu department neurology university virginia charlottesville va usa springer sciencebusiness media llc part springer nature part topical collection neurologic manifestations systemic diseasekeywords sleep disorders sleep manifestations systemic diseases sleep impacts health sleep apnea iinsomniaabstractpurpose review sleep intimately involved overall health wellbeing provide acomprehensive report interplay systemic,4
16,Thyroid_Cancer,endocrinesypostoperative vocal fold dysfunction covid era still intime recoveryelena bonati elena giovanna bignami paolo del rio received may accepted july springer sciencebusiness media llc part springer nature editorthe novel coronavirus covid highly contagious zoonosis produced sarscov arose inchina spread world transmitting manto man respiratory secretions march itwas de ned world health anization apandemic underline spread severityhealthcare professionals one categories atrisk contracting infection particular theiractivity involves direct management patient sairways among categories count anesthetistshead neck surgeons otolaryngologists maxillofacialsurgeons ophthalmologists dentists,4
17,Thyroid_Cancer,neck tissues systematic reviewjerome r lechien stphane hans maria r barillari giovanni cammaroto graldine descamps julien hsieh luigi vaira giacomo de riu leigh sowerby isabelle gengler justin michel sven saussez thomas radulesco christian calvo henriquez carlos chiesa estomba received july accepted august springer sciencebusiness media llc part springer nature abstractto review data regarding expression angiotensin converting enzyme ace transmembrane protease serine tmprss head neck tissue scopus cochrane library medrxiv google scholar pubmedmedline searched four independent investigators studies investigating ace,4
18,Thyroid_Cancer,molecular medicine role selenium metabolism andselenoproteins cartilage homeostasisand arthropathiesdonghyun kang jeeyeon lee cuiyan wu xiong guo byeong jae lee jangsoo chun andjinhong kim abstractas essential nutrient trace element selenium required living anisms bene cial roles humanhealth well recognized role selenium mainly played selenoproteins synthesized theselenium metabolic system selenoproteins wide range cellular functions including regulation seleniumtransport hormones immunity redox homeostasis selenium de ciency contributes various diseasessuch cardiovascular disease liver disease arthropathy kashin beck disease kbd osteoarthritisoa skeletal developmental disorder kbd,4
19,Thyroid_Cancer,increasing relevancy geospatial technologies geographic information system gis inthe public health domain particularly infectious disease surveillance modelling strategies traditionally thedisease mapping tasks faced many challenges authors rarely documented evidence used createmap evolution gis many errors aroused mapping tasks expanded extremely global scalesand delity assessment maps resulted inaccurate precision study infectious diseasesgeosurveillance divided four broad sections emphasis handling geographical temporal issues help inpublic health decisionmaking planning policies geospatial mapping diseases using spatial temporalinformation understand behaviour across geography citizen involvement volunteers,4
20,Thyroid_Cancer,generate map copy number variations cnv segregating population murciano granadina goats important dairy breed spain ascertain main biologi cal functions genes map copy number variable regionsresults using dataset comprised murciano granadina goats genotyped goat snp bead chip able detect autosomal cnv penncnv quantisnp software respec tively applying ensemblecnv algorithm cnv assembled cnv regions cnvr total cnvr count consistently called penncnv quantisnp used subsequent analyses set cnvr identified gain loss gainloss events total length cnvr mb represented goat autosomal genome,4
21,Thyroid_Cancer,patients diabetes suffer type dmt dm many studies suggest using significant role lncrnas improve thediagnosis dm machine learning data mining techniques tools canimprove analysis interpretation extraction knowledge datathese techniques may enhance prognosis diagnosis associated withreducing diseases dm applied four classification models including knearest neighbor knn support vector machine svm logistic regression andartificial neural networks ann diagnosing dm compared thediagnostic power algorithms performed algorithmson six lncrna variables linc linc hcg tpt ly dkfzp demographic dataresults select best performance considered auc,4
22,Thyroid_Cancer,early detection capecitabineresistance could largely increase overall survival colorectal cancercrc patients previous studies suggested examination immune cells peripheral blood would help predictefficacy chemotherapymethods examined immunological characteristics peripheral blood crc patients capecitabinetreatment analyzed relationships abnormal immune cell population capecitabineresistancepatients major clinical features furthermore rna sequencing analyses cell surface marker expression andthe correlations major immune cell populations performed using population explore thepossible function cellsresults expression level cd neutrophils downregulated capecitabineresistant crc patientspatients cd low neutrophils capecitabine therapy adverse clinical features important,4
23,Thyroid_Cancer,postoperative pain ambulatory surgery multifactorial issue affecting patient satisfaction time ofdischarge rehospitalization study evaluated efficacy safety nalbuphine treatment ofpostoperative pain ambulatory surgery relative tramadolmethods multicenter randomized double blind controlled study conducted centers inaccordance inclusion criteria ambulatory surgery patients recruited patients hadmoderate severe pain ambulatory surgery visual analogue scale vas score cm wererandomly divided experimental n control n group treated analgesia mgkg nalbuphine mgkg tramadol respectively vas scores adverse events vital signs patientswere recorded administration baseline min h h h,4
24,Thyroid_Cancer,pressure sores sometimes refractory treatment often due malnutrition small intestinalbacterial overgrowth sibo obstructs absorption digestive tract causes malnutrition however little isknown association pressure sore wound healing sibo report case patientwith refractory sacral pressure sore sibocase presentation yearold woman spinal cord injured years visiting hospitalpresented chief complaint sacral pressure sore cm size refractory totreatment physical examination showed abdominal distension emaciation body mass index examination revealed elevated serum alkaline phosphatase ul bilateral tibial fracture multiple ribfracture osteoporosis diagnosed patient osteomalacia vitamin,4
25,Thyroid_Cancer,variability around prevalence estimates multimorbidity due poorconsensus regarding definition measurement medicationbased measures morbidity may valuableresources primarycare setting access medical data limited compare agreementbetween patient selfreported medicationbased morbidity examine potential patientlevel predictors ofdiscordance two measures morbidity older years communitybased populationmethods retrospective cohort study performed using national pharmacy claims data linked irishlongitudinal study ageing tilda morbidity measured patient selfreport tilda two medicationbased measures rxrisk years rxriskv years classify drug claims chronic diseaseclasses kappa statistic measured agreement selfreported medicationbased morbidity theindividual patientlevel,4
26,Thyroid_Cancer,older patients require specific individualized management groupmultidimensional prognostic index mpi based comprehensive geriatric assessment cga shown apredictive interest terms mortality objective study assess prognostic value mpi year mortality external prospective french cohort elderly patients cancermethods march march prospective singlecenter cohort study enrolled patients withcancer aged years older referred geriatric oncology clinic used proportional hazard model year mortality adjusted age sex sites metastatic status cstatistics used assess theincremental predictive value mpi index risk factorsresults overall patients underwent cga mpi women,4
27,Thyroid_Cancer,sleep disturbance issue reported caregivers waking night feature dementia byproxy sleep disturbance among caregivers reported high little known characteristics ofdementia caregivers sleep factors may influence sleep disruptionthe purpose study investigate sleep characteristics disturbances australian caregivers aperson living dementia addition evaluated psychological wellbeing caregivers evaluatingassociations mood sleep populationmethods study used crosssectional descriptive correlation design participants recruited theassistance alzheimer australia dementia australia targeted social media advertising total adultprimary informal caregivers people dementia participated completing questionnaire demographiccharacteristics depression anxiety stress scale dass,4
28,Thyroid_Cancer,age associated prognosis glioma patients uniform standard agegroup classification evaluate prognosis glioma patients study aimed establish age groupclassification risk stratification glioma patientsmethods patients diagnosed gliomas nanfang hospital enrolled thewho grade glioma used dependent variable evaluate effect age risk stratification theevaluation model established logistic regression akaike information criterion aic value themodel used determine optimal cutoff points ageclassification differences gender whograde pathological subtype cell differentiation size location molecular markers betweendifferent age groups analyzed molecular markers included gfap ema mgmt p neun,4
29,Thyroid_Cancer,previous evidence suggested lower gestational vitamin levels might increase risks ofadverse pregnancy birth outcomes results remain inconsistent require explorationmethods total chinese motherinfant pairs included retrospective cohort study serumconcentrations ohd reviewed early pregnancy weeks outcomes maternal gestationaldiabetes mellitus gdm cesarean section fetal distress preterm birth low birth weight lbw macrosomiawere extracted medical records cox regression analysis used explore associationsresults total mothers pregnant advanced age years pregnant womenhad vitamin deficiency nmoll adjusting potential covariates hazard ratio hr ci perstandard deviation sd,4
30,Thyroid_Cancer,accumulating evidence revealed critical role long noncoding rnas lncrnas cellularprocesses progression documented cancerrelated literatures linc expression isassociated progression whereas function tumors including prostate beencharacterized yetmethods data gepia database suggested linc expression prostate tissues expressionlevels rnas monitored via qrtpcr western blot evaluated levels proteins proliferationapoptosis migration prostate cells assessed cck edu tunel transwell woundhealing assays luciferase reporter rna pull rip assays applied detect interplays amonglinc mir golm results elevated levels linc golm detected prostate tissues cells linc exerted facilitating functions,4
31,Thyroid_Cancer,microenvironment tme plays important role tumors study aimed toinvestigate effect tme related genes osteosarcoma patientsmethods gene expression profiles clinical data osteosarcoma patients downloaded targetdataset estimate algorithm used quantify immune score association immune scoreand prognosis studied afterward differential analysis performed based high lowimmunescores determine tmerelated genes additionally cox analyses performed construct two prognosticsignatures overall survival os diseasefree survival dfs respectively two datasets obtained geodatabase used validate signaturesresults eightyfive patients included research survival analysis indicated patients higherimmune score favorable os dfs,4
32,Thyroid_Cancer,time surgery approximately patients pancreatic consideredunresectable unexpected liver metastasis peritoneal carcinomatosis locally advanced disease leads futilesurgical treatment associated morbidity mortality costs liver metastases develop thefirst six months postoperatively subcentimeter liver metastases likely already present time diagnosisand identified preoperatively due poor sensitivity routine preoperative contrastenhanced ct cectmethods diapanc study prospective international multicenter diagnostic cohort study investigating diffusionweighted contrastenhanced mri detection liver metastases patients stages pancreatic cancerindeterminate liver lesions mri investigated histopathologically patients suspected liverlesions without histopathological proof follow imaging paired,4
33,Thyroid_Cancer,present relationship hypothyroidism risk breast still inconclusive thismetaanalysis used systematically assess relationship hypothyroidism breast riskand assess whether hormone replacement therapy increase breast riskmethods relevant hypothyroidism risk breast obtained electronicdatabase platform relevant data extracted odd ratios corresponding confidence intervalsci merged using stata se softwareresults total related studies included metaanalysis including cohort studies casecontrol studies results show hypothyroidism related risk breast odd ratios ci european subgroup observed patients hypothyroidism lower risk ofbreast cancerodd ratios ci furthermore significant correlation observed betweenthyroid hormone,4
34,Thyroid_Cancer,sintilimab blocks interaction programmed death pd ligands safety andefficacy sintilimab combined oxaliplatincapecitabine capeox firstline treatment evaluated inpatients gastric ggastroesophageal junction gej phase ib clinical trialmethods patients locally advanced metastatic ggej without previous systemic treatmentwere enrolled one cohort multicohort study sintilimab administered dose mg intravenously iv incombination capeox mgm capecitabine orally bid mgm oxaliplatin iv every daysfor cycles combination treatment patients continued receive sintilimab mg weekly intervals asmaintenance therapy progressive disease pd unacceptable toxicity withdrawal informed consent months adverse events,4
35,Thyroid_Cancer,trophoblast cell surface antigen trop overexpressed many squamous cell carcinomas andpromotes development invasion association trop expression occurrence anddevelopment oral squamous cell oscc remains understoodmethods investigated role trop oscc patients using combination biophysical approaches atotal oscc patient specimens varying degrees differentiation subjected hematoxylin andeosin staining immunohistochemistry kaplanmeier survival curve analysis atomic force microscopy analyzetrop expression morphology mechanical properties oscc tissuesresults trop overexpressed poorly differentiated oscc samples high levels trop wereassociated survival rate lower patient age odds ratio p confidence interval,4
36,Thyroid_Cancer,nonsmall cell lung common cause death worldwide highlighting need fornovel therapeutic concepts particular still lack treatment strategies group elderly frail patientswho frequently capable receiving standard therapy regimens despite comprising majority lung cancerpatients group underrepresented clinical trials applies also elderly frail patients suffering fromunresectable stage iii nsclc unfit chemotherapy therefore cannot receive standard therapycomprising radiochemotherapy recently approved subsequent durvalumab consolidation therapy patientsoften receive radiotherapy raises concern undertreatment tradehypo trial aims optimizingtreatment patient group combining radiotherapy concomitant durvalumab administration therebyemploying immunepromoting,4
37,Thyroid_Cancer,patients differentiated dtc burden persistent disease pd avariable could affect therapy efficiency aim assess correlation american thyroidassociation ata riskstratification system impact response initial therapy outcomemethods retrospective cohort study included consecutive dtc patients referred postoperativeradioiodine rai treatment patients riskstratified using ata guidelines according postoperativedata rai treatment burden pd classified three categories ie small small andlargevolume pd smallvolume pd defined presence abnormal foci postrai scintigraphywith spectct fdg petct without identifiable lesions anatomic imaging small largevolume pdwere defined lesions largest size mm,4
38,Thyroid_Cancer,sphingosine phosphate receptor pr involved vascular development key process intumorigenesis study aimed evaluate roles development prognosismethods pr expression levels analyzed using timer oncomine database prognosticsignificance pr assessed using prognoscan kaplanmeier plotter databases relationship betweens pr tumorinfiltrated immune cells analyzed using timerresults pr expression remarkably lower breast lung tissues correspondingnormal tissues lower expression related poor overall survival diseasefree survival breast invasivecarcinoma brca lung luad lung squamous cell lusc functional networkanalysis confirmed function pr regulating vasculogenesis addition pr levels significantlynegative regard,4
39,Thyroid_Cancer,gastric neoplasms containing neuroendocrine nec components rare malignancieswith highly aggressive behavior poor prognosis include pure nec mixed tumors containing neccomponents aimed investigate whether distinct difference overall survival os gastricneoplasms containing nec components gastric adenocarcinomamethods surgically resected gastric neoplasms containing nec components n gastricadenocarcinomas n january december peking university hospital wereretrospectively analysed patients categorized surgical group neoadjuvant group adjustedusing pr sity score matching two groups gastric neoplasms containing nec components dividedinto pure nec mixed tumors less ghminen ghminen andmore ghminen,4
40,Thyroid_Cancer,meningiomas common primary central nervous system tumors potential risk factorsinclude obesity height history allergyatopy autoimmune diseases findings conflicting studysought assess role different risk factors development meningioma adolescentsyoungadultsmethods cohort included jewish men women undergone compulsory physicalexamination age years prior independent actual military enlistmentto determine incidence meningioma military database matched israel national cancerregistry cox proportional hazard models used estimate hazard ratios meningioma according sexbody mass index bmi height history allergic autoimmune diseaseresults total subjects females diagnosed meningioma followup personyears median age,4
41,Thyroid_Cancer,incidence increasing world studies suggestedthat change adipokines expression induce however studies come theopposite therefore studied relationship adipokines carcinomamethods databases pubmed cochrane library sinomed cnki wanfang clinical trial registries weresearched metaanalysis performed fixed randomeffects model calculate values forheterogeneity analysisresults twentynine finally included analysis level serum necrosis factoralpha tnf standardized mean difference smd confidence interval ci p ratio tnf immunoreactivity tissues odds ratios ci p significantly higher control serum interleukin il patients withthyroid higher control smd ci p nosignificant difference ratio,4
42,Thyroid_Cancer,diagnostic performance intravoxel incoherent motion diffusionweightedimaging ivimdwi differential diagnosis pulmonary tumors remained debatable among published studiesthis study aimed pool summary relevant results provide robust evidence issue using ametaanalysis methodmaterials methods researches regarding differential diagnosis lung lesions using ivimdwi weresystemically searched pubmed embase web science wangfang database without time limitation reviewmanager used calculate standardized mean difference smd confidence intervals ofapparent diffusion coefficient adc tissue diffusivity pseudodiffusivity perfusion fraction f stata used pool sensitivity specificity area curve auc well publication bias,4
43,Thyroid_Cancer,microwave ablation mwa widely used treat unresectable primary secondary malignanciesof liver limited number studies indicate ablation cause necrosis situ site butalso immunoreaction whole body study aimed investigate effects mwa cytokines inpatients underwent mwa hepatic malignancymethods patients admitted oncology department first affiliated hospital soochow universitybetween june february selected peripheral blood collected patients hepaticmalignancy treated mwa levels cytokines il ifn tnf il p il p il il il il vascular endothelial growth factor vegf detected milliplex map kit comparison times wereas,4
44,Thyroid_Cancer,lung lad prevalent type bronchogenic one themost critical factors related human death long noncoding rnas lncrnas involved many complexbiological processes emerged extremely important regulators various linc anovel lncrna mentioned previous studies development therefore important todefine potential function linc ladmethods gene expression examined rtqpcr western blot cck colony formation tunel andtranswell assays utilized study role linc lad interaction mir p withlinc knl verified luciferase reporter rip rna pulldown assaysresults high expression linc observed lad specimens cells downregulation linc obstructed proliferation,4
45,Thyroid_Cancer,characterize frequency clinical features lungnodules igg related disease igg rd patients insight help diagnosis lung nodulesmethods retrospective study carried west china hospital sichuan university january todecember patients definite igg rd enrolledresults fifty patients definite igg rd radiologically confirmed lung nodules werediagnosed definite igg related lung disease lung nodules detected patients small andsolid always regular margins multiple bilateral distributions also major characteristicof lung nodules lobulation speculation simultaneously detected patients including patientscombined pleural indentation calcification nodules detected one patient thirtyseven patientsalso,4
46,Thyroid_Cancer,effects lowdose computed tomography ldct screening lung cancercontains consistent data presented reference national lung screeningtrial nlst several flaws methodology overlooked also significant reduction deathsfrom causes following screening therefore claim ldct screening superior usual care isinvalidkeywords lung screening low dose computed tomography methodologymain textyou recently published paper huang kl entitled effects lowdose computed tomography lungcancer screening systematic review metaanalysis andtrial sequential analysis paper authorsstate conclusion ldct screening hasshown statistically significant mortality benefits highquality trials state ldct screening superiority usual care,4
47,Thyroid_Cancer,differentiation human stromal mesenchymal stem cells hmscs critical procedure thedevelopment osteoblast snhg newly discovered lncrna barely studied preliminaryexperiments showed snhg may dysregulated differentiation hmscs study focusedon elucidating relationships among sngh mir osteoblastic differentiation hmscsmethod investigate roles snhg mir hmscs differentiation qrtpcr luciferase activity celltransfections detections alp activity alizarin red staining performedresult found expression snhg enhanced expression mir suppressedin serum hmscs patients osteoporosis snhg could target mir shsnhg suppressedosteoblast differentiation hmsc mir suppressed osteoblast differentiation hmsc addition effectsof snhg osteoblast,4
48,Thyroid_Cancer,increasing number studies focused extragastrointestinal effects ofhelicobacter pylori h pylori including metabolic syndrome fatty liver rheumatic skin diseasesosteoporosis asymptomatic disease eventually lead fractures significant impact thequality life elderly individuals sex influential factor plays crucial role development ofosteoporosis aim study investigate relationship h pylori infection osteoporosisand identify potential influencing factorsmethods conducted crosssectional study individuals older years old undergone regularphysical examinations beijing shijitan hospital health examination center july october weevaluated associations oste ia osteoporosis h pylori infection related serum markers byusing,4
49,Thyroid_Cancer,immune checkpoint inhibitors icis induce immunerelated adverse events iraes includingthyroid dysfunction reports graves disease induced icis report case newonsetgraves disease initiation nivolumab therapy patient receiving gastric treatmentcase presentation patient yearold japanese man administered nivolumab mg every weeks thirdline therapy stage ivb gastric function normal initiation ofnivolumab therapy however developed thyrotoxicosis third administration nivolumab elevatedbilateral diffuse uptake radioactive tracer observed mtcpertechnetate scintigraphyfurthermore thyroidstimulating hormone receptor antibody trab thyroidstimulating antibody tsabtest results negative first administration nivolumab positive starting thetherapy patient diagnosed,4
50,Thyroid_Cancer,attention paid whether snoring frequency associated body composition inmenopausal women particularly china study objected investigate association selfreportedsnoring body composition peripost menopausal chinese women well metabolic indicatorsmethods crosssectional study enrolled participants aged years menopause clinic theshanghai sixth people hospital participants categorized four subgroups stratified selfreportedsnoring frequency never rarely night per week occasionally nights per week regularly nights perweek body composition measured using bioelectrical impedance analysis bia besides blood samplewere collected test glycolipid indicatorsresults sample investigation regular snoring nights per week,4
51,Thyroid_Cancer,dendritic cell sarcoma fdcs rare mesenchymal mostly occurs systemiclymph nodes fdcs uterine cervix yet reportedcase presentation yearold woman referred department cervical washistologically suspected undifferentiated underwent hysterectomy salpingooophorectomyand pelvic lymphadenectomy neoadjuvant chemotherapy paclitaxel carboplatin resectedspecimen contained high numbers spindle cells immunohistochemically confirmed fdcs thetumor completely resected recurrence detected month followupconclusion fdcs extremely rare uterine cervix accurate diagnosis andcomplete resection essential good prognosiskeywords dendritic cell sarcoma cervical cancerbackgroundfollicular dendritic cell sarcoma fdcs rare mesenchymal initially reported three types tumors derived dendritic,4
52,Thyroid_Cancer,assess antioxidative activity seleniumenriched chrysomyiamegacephala fabricius c megacephala larvae powder scml impact diversity structure ofintestinal microflora mouse model dgalactose dgalinduced oxidative damagemethods sixty male icr mice equally randomized normal control nc group model group positivegroup lowdose scml lscml group middose scml mscml group highdose scml hscmlgroup animals nc model groups received water animals positive group received mgkg vitamin eve three scml groups received scml include gkg selenium serespectively oxidative damage model induced subcutaneous injection dgal weeks via neck wasestablished,4
53,Thyroid_Cancer,still one prevalent highmortality diseases summing million deaths motivated researchers study application machine learningbased solutionsfor detection accelerate diagnosis help prevention among several approaches one toautomatically classify samples gene expression analysismethodsstomach breast lung adopted previously described methodology comparethe performance different autoencoders aes used deep neural network weight initialization technique ourexperiments consist assessing two different approaches training classification model fixing theweights pretraining aes allowing finetuning entire network two different strategies forembedding aes classification network namely importing encoding layers inserting thecomplete ae,4
54,Thyroid_Cancer,development safe effective reversible nonhormonal contraceptive method men hasbeen ongoing effort past decades however despite significant progress elucidating functionof key proteins involved reproduction understanding male reproductive physiology limited incompleteinformation genes expressed reproductive tissues contraceptive targets far reachedclinical trials advance product development identification novel reproductive tractspecific genesleading potentially druggable protein targets imperativeresults study expand previous single tissue single species studies integrating analysis publiclyavailable human mouse rnaseq datasets whose initial published purpose focused identifyingmale reproductive tractspecific targets also incorporate analysis additional,4
55,Thyroid_Cancer,severe iodine deficiency impacts fertility reproductive outcomes potential effects mildtomoderate iodine deficiency well known aim study examine whether iodine intake wasassociated subfecundity ie months trying get pregnant foetal growth adverse pregnancyoutcomes mildtomoderately iodinedeficient populationmethods used norwegian mother father child cohort study moba included pregnancieswith data iodine intake pregnancy outcomes iodine intake calculated using extensive foodfrequency questionnaire midpregnancy addition urinary iodine concentration available subsampleof pregnancies associations modelled continuously multivariable regression controlling range ofconfounding factorsresults median iodine intake food gday median,4
56,Thyroid_Cancer,insulin shares limited physiological concentration range endocrine hormones onlytoo low also high systemic insulin levels detrimental body functionsmain body physiological function clinical relevance insulin usually seen association rolein maintaining glucose homeostasis however insulin anabolic hormone stimulates large number ofcellular responses low also excess insulin concentrations detrimental physiologicalbalance although glucoregulatory activity insulin mitigated hyperinsulinemia dampening theefficiency insulin signaling insulin resistance case hormonal actions insulinincluding promotion protein synthesis de novo lipogenesis cell proliferation inhibition lipolysisof autophagydependent cellular turnover nuclear factor e,4
57,Thyroid_Cancer,despite biological link hormones breast cell proliferation shown inexperimental studies little known association hyperthyroidism breast well asits association common mammographic genetic risk predictors breast cancermethods study estimates incidence rate ratios irrs breast among women diagnosed withhyperthyroidism compared using two cohorts swedish national cohort generalfemale population n karolinska mammography project risk prediction breastcancer karma n used logistic regression estimate odds ratios ors ofhyperthyroidism according mammographic genetic risk predictors breast cancerresults increased risk breast observed patients national cohort hyperthyroidismirr ci particularly,4
